Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2017,7,,204,9,Y,"$235,000",Bowden Francis (minors),RHP,1.0,0.0,0.0,0.0,,,21.0,1.0,0.0,1.7,0.84,1.0,JC,"Chipola College (Marianna, FL)",7
2016,7,,201,5,Y,"$120,000",Daniel Brown (minors),LHP,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",7
2015,7,,211,16,Y,"$200,000",George Iskenderian (minors),3B,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",7
2014,7,,206,11,Y,"$10,000",Mitch Meyer (minors),RF,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",7
2013,7,,212,16,Y,"$170,000",Omar Garcia (minors),CF,,,,,,,,,,,,,4Yr,"Miami Dade College, Kendall Campus (Miami, FL)",7
2012,7,,245,27,Y,"$141,700",David Otterman (minors),LHP,,,,,,,,,,,,,4Yr,"University of British Columbia (Vancouver, BC)",7
2011,7,,221,10,Y,"$100,000",David Goforth (minors),RHP,-0.4,31.0,3.0,0.0,0.0,0.0,31.0,1.0,0.0,5.94,1.73,0.0,4Yr,"University of Mississippi (Oxford, MS)",7
2010,7,,219,14,Y,"$175,000",Joel Pierce (minors),RHP,,,,,,,,,,,,,HS,"Vincent Massey SS (Windsor, ON)",7
2009,7,,226,25,Y,"$125,000",Khris Davis (minors),RF,10.8,980.0,3394.0,221.0,0.242,0.805,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",7
2008,7,,218,16,Y,"$100,000",Trey Watten (minors),RHP,,,,,,,,,,,,,4Yr,"Abilene Christian University (Abilene, TX)",7
2007,7,,221,7,Y,"$115,000",Efrain Nieves (minors),LHP,,,,,,,,,,,,,HS,"Puerto Rico Baseball Academy (Gurabo, Puerto Rico)",7
2006,7,,212,16,Y,"$115,000",Andy Bouchie (minors),C,,,,,,,,,,,,,4Yr,"Oral Roberts University (Tulsa, OK)",7
2005,7,,205,5,Y,"$150,000",Michael Brantley (minors),OF,34.3,1445.0,5566.0,129.0,0.298,0.794,,,,,,,HS,"Fort Pierce Central HS (Fort Pierce, FL)",7
2004,7,,196,5,Y,"$107,000",Craig Langille (minors),RHP,,,,,,,,,,,,,HS,"Allen HS (Bedford, NS)",7
2003,7,,189,2,Y,"$127,500",Brian Montalbo (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",7
2002,7,,199,7,Y,,Tom Wilhelmsen (minors),RHP,4.8,48.0,1.0,0.0,0.0,0.0,344.0,14.0,15.0,3.53,1.27,68.0,HS,"Tucson High Magnet School (Tucson, AZ)",7
2001,7,,208,12,Y,,Taylor McCormack (minors),3B,,,,,,,,,,,,,HS,"Dunedin HS (Dunedin, FL)",7
2000,7,,201,11,Y,,Jerry Oakes (minors),RHP,,,,,,,,,,,,,HS,"Archbishop John Carroll HS (Radnor, PA)",7
1999,7,,214,10,Y,,Jeff Robinson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Louisiana at Lafayette (Lafayette, LA)",7
1998,7,,206,13,Y,,Jason Fox (minors),OF,,,,,,,,,,,,,4Yr,"Florida Southern College (Lakeland, FL)",7
1997,7,,217,13,Y,,Bucky Jacobsen (minors),OF,0.6,42.0,160.0,9.0,0.275,0.835,,,,,,,4Yr,"Lewis-Clark State College (Lewiston, ID)",7
1996,7,,193,8,Y,,Mike Wetmore (minors),SS,,,,,,,,,,,,,4Yr,"Washington State University (Pullman, WA)",7
1995,7,,180,9,Y,,Samuel Singleton (minors),SS,,,,,,,,,,,,,HS,"DuPont HS (Rand, WV)",7
1994,7,,179,4,Y,,Chris Burt (minors),RHP,,,,,,,,,,,,,4Yr,"Northern Illinois University (DeKalb, IL)",7
1993,7,,207,23,Y,,Mark Loretta (minors),SS,19.4,1726.0,5812.0,76.0,0.295,0.754,2.0,0.0,0.0,0.0,1.5,0.0,4Yr,"Northwestern University (Evanston, IL)",7
1992,7,,192,12,N,,Chris Mayfield (minors),OF,,,,,,,,,,,,,4Yr,"McNeese State University (Lake Charles, LA)",7
1991,7,,182,5,Y,,Derek Wachter (minors),OF,,,,,,,,,,,,,4Yr,"Iona College (New Rochelle, NY)",7
1990,7,,196,15,Y,,Bobby Benjamin (minors),1B,,,,,,,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",7
1989,7,,183,17,N,,Danny Perez (minors),OF,-0.2,4.0,4.0,0.0,0.0,0.0,,,,,,,HS,"J. M. Hanks HS (El Paso, TX)",7
1988,7,,185,24,Y,,Chris George (minors),RHP,0.1,1.0,0.0,0.0,,,2.0,0.0,0.0,3.0,1.33,0.0,4Yr,"Kent State University (Kent, OH)",7
1987,7,,175,13,Y,,Brad Kucera (minors),LHP,,,,,,,,,,,,,4Yr,"Creighton University (Omaha, NE)",7
1986,7,,165,6,Y,,James Cangemi (minors),RHP,,,,,,,,,,,,,,,7
1985,7,,159,1,Y,,Charles McGrew (minors),C,,,,,,,,,,,,,4Yr,"Southeastern Oklahoma State University (Durant, OK)",7
1984,7,,176,18,Y,,Rob Dewolf (minors),OF,,,,,,,,,,,,,4Yr,"Malone University (Canton, OH)",7
1983,7,,184,26,Y,,Mike Gobbo (minors),C,,,,,,,,,,,,,4Yr,"Midwestern State University (Wichita Falls, TX)",7
1982,7,,183,25,N,,Kevin Sheary (minors),RHP,,,,,,,,,,,,,HS,"Roxbury HS (Succasunna, NJ)",7
1981,7,,176,21,Y,,Bryan Clutterbuck (minors),RHP,0.5,0.0,0.0,0.0,,,34.0,2.0,6.0,4.21,1.4,0.0,4Yr,"Eastern Michigan University (Ypsilanti, MI)",7
1980,7,,180,25,Y,,Ted Pallas (minors),RHP,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",7
1979,7,,179,23,Y,,Ed Irvine (minors),OF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",7
1978,7,,164,8,Y,,Franklin Thomas (minors),2B,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",7
1977,7,,159,3,N,,Alan Page (minors),1B,,,,,,,,,,,,,HS,"Menlo-Atherton HS (Atherton, CA)",7
1976,7,,148,4,Y,,Ronald Jacobs (minors),C,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",7
1975,7,,149,5,Y,,John Hannon (minors),RHP,,,,,,,,,,,,,4Yr,"Jacksonville University (Jacksonville, FL)",7
1974,7,,150,6,Y,,Steve Bowling (minors),OF,-0.3,103.0,236.0,1.0,0.199,0.573,,,,,,,4Yr,"University of Tulsa (Tulsa, OK)",7
1973,7,,147,3,N,,Carey Scarborough (minors),SS,,,,,,,,,,,,,HS,"Bishopville HS (Bishopville, SC)",7
1972,7,,150,6,Y,,Kent Jackson (minors),OF,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",7
1971,7,,151,4,N,,Dan Boitano (minors),RHP,-0.7,17.0,0.0,0.0,,,51.0,2.0,2.0,5.68,1.6,0.0,HS,"Herbert Hoover HS (Fresno, CA)",7
1970,7,,152,5,Y,,Duane Espy (minors),2B,,,,,,,,,,,,,HS,"Santa Monica HS (Santa Monica, CA)",7
1969,7,,165,21,Y,,Rick Auerbach (minors),RHP,0.9,624.0,1407.0,9.0,0.22,0.572,,,,,,,HS,"Estancia HS (Costa Mesa, CA)",7
1968,7,,154,22,Y,,Bill Parsons (minors),RHP,1.2,69.0,139.0,1.0,0.166,0.44,93.0,29.0,36.0,3.89,1.35,0.0,JC,"Riverside City College (Riverside, CA)",7
2023,8,,242,18,Y,"$10,000",Craig Yoho (minors),P,,,,,,,,,,,,,4Yr,"Indiana University Bloomington (Bloomington, IN)",8
2022,8,,252,26,Y,"$167,500",Nate Peterson (minors),P,,,,,,,,,,,,,4Yr,"University of Illinois at Chicago (Chicago, IL)",8
2021,8,,237,15,Y,"$150,000",Zack Raabe (minors),2B,,,,,,,,,,,,,4Yr,"University of Minnesota (Minneapolis, MN)",8
2019,8,,253,26,Y,"$400,000",David Hamilton (minors),SS,-0.1,15.0,33.0,0.0,0.121,0.438,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",8
2018,8,,245,21,Y,"$125,000",Luis Gonzalez (minors),RHP,,,,,,,,,,,,,HS,"PJ Education School (Carolina, Puerto Rico)",8
2017,8,,234,9,Y,"$164,900",Jayson Rose (minors),RHP,,,,,,,,,,,,,4Yr,"University of Utah (Salt Lake City, UT)",8
2016,8,,231,5,Y,"$200,000",Francisco Thomas (minors),SS,,,,,,,,,,,,,HS,"Osceola HS (Kissimmee, FL)",8
2015,8,,241,16,Y,"$150,000",Nate Griep (minors),RHP,,,,,,,,,,,,,4Yr,"Kansas State University (Manhattan, KS)",8
2014,8,,236,11,Y,"$159,100",J.B. Kole (minors),RHP,,,,,,,,,,,,,4Yr,"Villanova University (Villanova, PA)",8
2013,8,,242,16,Y,"$150,000",Brandon Diaz (minors),CF,,,,,,,,,,,,,HS,"American Heritage HS (Plantation, FL)",8
2012,8,,275,27,Y,"$200,000",Edgardo Rivera (minors),CF,,,,,,,,,,,,,HS,"Adolfina Irizarry De Puig HS (Toa Baja, Puerto Rico)",8
2011,8,,251,10,Y,"$150,000",Dustin Houle (minors),C,,,,,,,,,,,,,HS,"Brookswood SS (Langley, BC)",8
2010,8,,249,14,Y,"$100,000",Austin Ross (minors),RHP,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",8
2009,8,,256,25,Y,"$125,000",Chad Stang (minors),LF,,,,,,,,,,,,,JC,"Midland College (Midland, TX)",8
2008,8,,248,16,Y,"$130,000",Erik Komatsu (minors),OF,-0.4,30.0,51.0,0.0,0.216,0.509,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",8
2007,8,,251,7,Y,"$80,000",David Fonseca (minors),SS,,,,,,,,,,,,,JC,"Los Angeles Pierce College (Woodland Hills, CA)",8
2006,8,,242,16,Y,"$145,000",Shane Hill (minors),RHP,,,,,,,,,,,,,HS,"Florida Christian School (Miami, FL)",8
2005,8,,235,5,N,,Jemile Weeks (minors),SS,1.5,260.0,955.0,4.0,0.255,0.667,,,,,,,HS,"Lake Brantley HS (Altamonte Springs, FL)",8
2004,8,,226,5,Y,"$100,000",Brandon Parillo (minors),LHP,,,,,,,,,,,,,HS,"Marina HS (Huntington Beach, CA)",8
2003,8,,219,2,Y,"$104,000",Ryan Marion (minors),RHP,,,,,,,,,,,,,HS,"Robert B. Glenn HS (Kernersville, NC)",8
2002,8,,229,7,N,,Stephen Kahn (minors),RHP,,,,,,,,,,,,,HS,"Servite HS (Anaheim, CA)",8
2001,8,,238,12,Y,,Brandon Gemoll (minors),1B,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",8
2000,8,,231,11,Y,,Bill Scott (minors),OF,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",8
1999,8,,244,10,Y,,Dave Pember (minors),RHP,-0.1,4.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,5.19,1.5,0.0,4Yr,"Western Carolina University (Cullowhee, NC)",8
1998,8,,236,13,Y,,Mike Penney (minors),RHP,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",8
1997,8,,247,13,Y,,Todd Incantalupo (minors),LHP,,,,,,,,,,,,,4Yr,"Providence College (Providence, RI)",8
1996,8,,223,8,Y,,Brian Passini (minors),LHP,,,,,,,,,,,,,4Yr,"Miami University of Ohio (Oxford, OH)",8
1995,8,,208,9,Y,,Ryan Ritter (minors),2B,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",8
1994,8,,207,4,Y,,Ronnie Belliard (minors),SS,20.8,1484.0,5045.0,114.0,0.273,0.753,,,,,,,HS,"Miami Central HS (Miami, FL)",8
1993,8,,235,23,Y,,Tano Tijerina (minors),RHP,,,,,,,,,,,,,JC,"Navarro College (Corsicana, TX)",8
1992,8,,220,12,Y,,Jeff Droll (minors),RHP,,,,,,,,,,,,,JC,"Allegany College of Maryland (Cumberland, MD)",8
1991,8,,208,5,Y,,Mike Matheny (minors),C,-0.5,1305.0,3877.0,67.0,0.239,0.637,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",8
1990,8,,223,15,Y,,Tim Clark (minors),OF,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",8
1989,8,,209,17,Y,,Brant McCreadie (minors),RHP,,,,,,,,,,,,,HS,"Kaiser HS (Honolulu, HI)",8
1988,8,,211,24,Y,,Mike Ignasiak (minors),RHP,0.9,0.0,0.0,0.0,,,79.0,10.0,4.0,4.8,1.5,0.0,4Yr,"University of Michigan (Ann Arbor, MI)",8
1987,8,,201,13,Y,,Joe Ortiz (minors),C,,,,,,,,,,,,,4Yr,"University of the Pacific (Stockton, CA)",8
1986,8,,191,6,Y,,Bryan Foster (minors),SS,,,,,,,,,,,,,HS,"North Central HS (Indianapolis, IN)",8
1985,8,,185,1,Y,,Doug Henry (minors),RHP,2.5,348.0,17.0,0.0,0.059,0.118,582.0,34.0,42.0,4.19,1.43,82.0,4Yr,"Arizona State University (Tempe, AZ)",8
1984,8,,202,18,Y,,Frank Mattox (minors),2B,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",8
1983,8,,210,26,Y,,Derek Diaz (minors),RHP,,,,,,,,,,,,,4Yr,"University of Hawaii at Hilo (Hilo, HI)",8
1982,8,,209,25,Y,,Jim Paciorek (minors),OF,-0.3,48.0,101.0,2.0,0.228,0.638,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",8
1981,8,,202,21,Y,,Dave Hoff (minors),RHP,,,,,,,,,,,,,4Yr,"University of Pittsburgh (Pittsburgh, PA)",8
1980,8,,206,25,N,,Billy Irions (minors),LHP,,,,,,,,,,,,,JC,"Seminole State College of Florida (Sanford, FL)",8
1979,8,,205,23,Y,,Bill Schroeder (minors),C,2.7,376.0,1262.0,61.0,0.24,0.707,,,,,,,4Yr,"Clemson University (Clemson, SC)",8
1978,8,,190,8,Y,,Vincent Pone (minors),3B,,,,,,,,,,,,,HS,"El Camino Real HS (Woodland Hills, CA)",8
1977,8,,185,3,Y,,Steve Day (minors),SS,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",8
1976,8,,172,4,Y,,Lary Sorensen (minors),RHP,13.0,103.0,61.0,0.0,0.049,0.159,346.0,93.0,103.0,4.15,1.36,6.0,4Yr,"University of Michigan (Ann Arbor, MI)",8
1975,8,,173,5,N,,Greg Jemison (minors),OF,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",8
1974,8,,174,6,Y,,David Sylvia (minors),RHP,,,,,,,,,,,,,HS,"Lakewood HS (Lakewood, CA)",8
1973,8,,171,3,Y,,Jerry Costain (minors),1B,,,,,,,,,,,,,HS,"Toms River South HS (Toms River, NJ)",8
1972,8,,174,6,Y,,James Blaine (minors),RHP,,,,,,,,,,,,,HS,"Midwest City HS (Midwest City, OK)",8
1971,8,,176,4,Y,,Jerry Devins (minors),OF,,,,,,,,,,,,,4Yr,"University of South Alabama (Mobile, AL)",8
1970,8,,177,5,Y,,Marion Jackson (minors),OF,,,,,,,,,,,,,HS,"Miami Jackson HS (Miami, FL)",8
1969,8,,189,21,N,,Doug Bird (minors),SS,8.9,85.0,82.0,0.0,0.134,0.301,432.0,73.0,60.0,3.99,1.29,60.0,HS,"DuPont Manual HS (Louisville, KY)",8
1968,8,,178,22,Y,,Tom Kelly (minors),OF,-0.5,49.0,127.0,1.0,0.181,0.506,,,,,,,HS,"St. Mary's HS (South Amboy, NJ)",8
2023,9,,272,18,Y,"$27,500",Mark Manfredi (minors),P,,,,,,,,,,,,,4Yr,"University of Dayton (Dayton, OH)",9
2022,9,,282,26,Y,"$157,500",Tayden Hall (minors),C,,,,,,,,,,,,,JC,"State College of Florida, Manatee-Sarasota (Bradenton, FL)",9
2021,9,,267,15,Y,"$47,500",Brannon Jordan (minors),P,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",9
2019,9,,283,26,Y,"$297,500",Darrien Miller (minors),C,,,,,,,,,,,,,HS,"Clovis HS (Clovis, CA)",9
2018,9,,275,21,Y,"$138,200",Arbert Cipion (minors),CF,,,,,,,,,,,,,HS,"Passaic County Technical Institute (Wayne, NJ)",9
2017,9,,264,9,Y,"$10,000",Dallas Carroll (minors),3B,,,,,,,,,,,,,4Yr,"University of Utah (Salt Lake City, UT)",9
2016,9,,261,5,Y,"$25,000",Trey York (minors),2B,,,,,,,,,,,,,4Yr,"East Tennessee State University (Johnson City, TN)",9
2015,9,,271,16,Y,"$171,100",Karsen Lindell (minors),RHP,,,,,,,,,,,,,HS,"West Linn HS (West Linn, OR)",9
2014,9,,266,11,Y,"$10,000",Greg McCall (minors),C,,,,,,,,,,,,,4Yr,"University of Texas at Arlington (Arlington, TX)",9
2013,9,,272,16,Y,"$125,000",Tyler Linehan (minors),LHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",9
2012,9,,305,27,Y,"$125,000",Alejandro Lavandero (minors),RHP,,,,,,,,,,,,,HS,"Belen Jesuit Preparatory (Miami, FL)",9
2011,9,,281,10,Y,"$100,000",Malcolm Dowell (minors),CF,,,,,,,,,,,,,HS,"LaGrange HS (LaGrange, GA)",9
2010,9,,279,14,Y,"$85,000",Yadiel Rivera (minors),SS,-1.2,192.0,286.0,1.0,0.175,0.461,,,,,,,HS,"Manuela Toro HS (Caguas, Puerto Rico)",9
2009,9,,286,25,Y,"$82,500",Jonathan Pokorny (minors),LHP,,,,,,,,,,,,,4Yr,"Kent State University (Kent, OH)",9
2008,9,,278,16,Y,"$85,000",Michael Bowman (minors),RHP,,,,,,,,,,,,,4Yr,"Virginia Military Institute (Lexington, VA)",9
2007,9,,281,7,Y,"$100,000",Kristian Bueno (minors),LHP,,,,,,,,,,,,,HS,"Calallen HS (Corpus Christi, TX)",9
2006,9,,272,16,Y,"$10,000",Shawn Ferguson (minors),RHP,,,,,,,,,,,,,4Yr,"Texas Christian University (Fort Worth, TX)",9
2005,9,,265,5,Y,"$152,000",Carlos Hereaud (minors),2B,,,,,,,,,,,,,HS,"Lawrence E. Elkins HS (Missouri City, TX)",9
2004,9,,256,5,Y,"$73,000",Derek DeCarlo (minors),RHP,,,,,,,,,,,,,4Yr,"Florida International University (Miami, FL)",9
2003,9,,249,2,Y,"$85,000",Greg Kloosterman (minors),LHP,,,,,,,,,,,,,4Yr,"Bethel University (Mishawaka, IN)",9
2002,9,,259,7,Y,,Edwin Walker (minors),LHP,,,,,,,,,,,,,HS,"Highlands HS (San Antonio, TX)",9
2001,9,,268,12,Y,,Dennis Sarfate (minors),RHP,0.5,20.0,0.0,0.0,,,92.0,5.0,4.0,4.53,1.49,0.0,JC,"Chandler-Gilbert Community College (Chandler, AZ)",9
2000,9,,261,11,Y,,Ryan Miller (minors),RHP,,,,,,,,,,,,,4Yr,"University of Evansville (Evansville, IN)",9
1999,9,,274,10,Y,,Matt Tindell (minors),C,,,,,,,,,,,,,HS,"Avon Park HS (Avon Park, FL)",9
1998,9,,266,13,Y,,Ryan Bordenick (minors),C,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",9
1997,9,,277,13,Y,,Matt Childers (minors),RHP,-0.4,10.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,9.69,2.23,0.0,HS,"Westside HS (Augusta, GA)",9
1996,9,,253,8,Y,,Doug Johnston (minors),RHP,,,,,,,,,,,,,HS,"Millard South HS (Omaha, NE)",9
1995,9,,236,9,Y,,Mike Kinkade (minors),C,0.4,222.0,429.0,13.0,0.256,0.749,,,,,,,4Yr,"Washington State University (Pullman, WA)",9
1994,9,,235,4,Y,,Ed Collins (minors),RHP,,,,,,,,,,,,,HS,"Union HS (Union, NJ)",9
1993,9,,263,23,Y,,Jon Hillis (minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",9
1992,9,,248,12,Y,,Wes Weger (minors),SS,,,,,,,,,,,,,4Yr,"Stetson University (DeLand, FL)",9
1991,9,,234,5,Y,,Bill Dobrolsky (minors),C,,,,,,,,,,,,,4Yr,"Shippensburg University of Pennsylvania (Shippensburg, PA)",9
1990,9,,250,15,Y,,Kevin McDonald (minors),RHP,,,,,,,,,,,,,4Yr,"University of Louisiana at Lafayette (Lafayette, LA)",9
1989,9,,235,17,Y,,Eric Patton (minors),RHP,,,,,,,,,,,,,JC,"Saddleback College (Mission Viejo, CA)",9
1988,9,,237,24,Y,,Bert Heffernan (minors),C,-0.3,8.0,11.0,0.0,0.091,0.273,,,,,,,4Yr,"Clemson University (Clemson, SC)",9
1987,9,,227,13,Y,,Frank Bolick (minors),3B,-0.9,116.0,258.0,5.0,0.202,0.62,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",9
1986,9,,217,6,Y,,Keith Fleming (minors),RHP,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",9
1985,9,,211,1,N,,Tony Hill (minors),OF,,,,,,,,,,,,,4Yr,"University of Rhode Island (Kingston, RI)",9
1984,9,,228,18,Y,,Tim Casey (minors),OF,,,,,,,,,,,,,4Yr,"University of Portland (Portland, OR)",9
1983,9,,236,26,Y,,Jeff Parrett (minors),RHP,5.4,426.0,38.0,0.0,0.105,0.276,491.0,56.0,43.0,3.8,1.4,22.0,4Yr,"University of Kentucky (Lexington, KY)",9
1982,9,,235,25,Y,,Brian Mignano (minors),RHP,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",9
1981,9,,228,21,Y,,Dan Burns (minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",9
1980,9,,232,25,N,,Steve Engel (minors),LHP,-0.2,11.0,16.0,1.0,0.188,0.691,11.0,1.0,5.0,5.57,1.68,1.0,HS,"Reading HS (Reading, OH)",9
1979,9,,231,23,Y,,David Morris (minors),RHP,,,,,,,,,,,,,HS,"West Linn HS (West Linn, OR)",9
1978,9,,216,8,Y,,Daniel Gilmartin (minors),SS,,,,,,,,,,,,,HS,"James Monroe HS (North Hills, CA)",9
1977,9,,211,3,Y,,Chris Carstensen (minors),OF,,,,,,,,,,,,,4Yr,"California State University, Los Angeles (Los Angeles, CA)",9
1976,9,,196,4,Y,,George Frazier (minors),RHP,2.9,186.0,21.0,0.0,0.143,0.286,415.0,35.0,43.0,4.2,1.43,29.0,4Yr,"University of Oklahoma (Norman, OK)",9
1975,9,,197,5,Y,,Talmadge Tanks (minors),1B,,,,,,,,,,,,,HS,"George Washington Carver HS (Martinsville, VA)",9
1974,9,,198,6,N,,William Taylor (minors),OF,,,,,,,,,,,,,HS,"St. Augustine HS (San Diego, CA)",9
1973,9,,195,3,Y,,Jeff Barker (minors),RHP,,,,,,,,,,,,,HS,"Claremont HS (Claremont, CA)",9
1972,9,,198,6,N,,Henry McGowan (minors),3B,,,,,,,,,,,,,HS,"Grandfield HS (Grandfield, OK)",9
1971,9,,201,4,Y,,Freddie Tate (minors),OF,,,,,,,,,,,,,HS,"Minor HS (Adamsville, AL)",9
1970,9,,202,5,N,,John Nunnenkamp (minors),RHP,,,,,,,,,,,,,HS,"Freeport HS (Freeport, NY)",9
1969,9,,213,21,Unk,,John Vance (minors),C,,,,,,,,,,,,,4Yr,"Western Kentucky University (Bowling Green, KY)",9
1968,9,,202,22,Y,,Milton Jordan (minors),3B,,,,,,,,,,,,,HS,"Lanier HS (Macon, GA)",9
2023,10,,302,18,Y,"$17,500",Morris Austin (minors),P,,,,,,,,,,,,,4Yr,"Houston Christian University (Houston, TX)",10
2022,10,,312,26,Y,"$100,000",Brian Fitzpatrick (minors),P,,,,,,,,,,,,,4Yr,"Rutgers, the State University of New Jersey (New Brunswick, NJ)",10
2021,10,,297,15,Y,"$75,000",Wes Clarke (minors),1B,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",10
2019,10,,313,26,Y,"$139,700",Taylor Floyd (minors),P,,,,,,,,,,,,,4Yr,"Texas Tech University (Lubbock, TX)",10
2018,10,,305,21,Y,"$10,000",J.T. Hintzen (minors),RHP,,,,,,,,,,,,,4Yr,"Florida Southern College (Lakeland, FL)",10
2017,10,,294,9,Y,"$10,000",Alec Bettinger (minors),RHP,-0.6,4.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,13.5,2.1,0.0,4Yr,"University of Virginia (Charlottesville, VA)",10
2016,10,,291,5,Y,"$10,000",Blake Fox (minors),LHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",10
2015,10,,301,16,Y,"$120,000",Jake Drossner (minors),LHP,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",10
2014,10,,296,11,Y,"$15,000",Javi Salas (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",10
2013,10,,302,16,Y,"$25,000",Michael Ratterree (minors),RF,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",10
2012,10,,335,27,Y,"$125,000",Anthony Banda (minors),LHP,-0.8,36.0,6.0,0.0,0.0,0.0,90.0,7.0,6.0,5.69,1.63,1.0,JC,"San Jacinto College, North Campus (Houston, TX)",10
2011,10,,311,10,Y,"$25,000",Michael Strong (minors),LHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",10
2010,10,,309,14,Y,"$100,000",Rafael Neda (minors),C,,,,,,,,,,,,,4Yr,"University of New Mexico (Albuquerque, NM)",10
2009,10,,316,25,Y,"$90,000",Tyler Roberts (minors),C,,,,,,,,,,,,,HS,"Jones County HS (Gray, GA)",10
2008,10,,308,16,Y,"$75,000",Greg Miller (minors),RHP,,,,,,,,,,,,,4Yr,"Seton Hall University (South Orange, NJ)",10
2007,10,,311,7,Y,"$67,500",Eric Fryer (minors),C,0.8,159.0,327.0,2.0,0.232,0.62,,,,,,,4Yr,"The Ohio State University (Columbus, OH)",10
2006,10,,302,16,Y,"$60,000",Mike McClendon (minors),RHP,0.3,35.0,4.0,0.0,0.25,0.5,35.0,5.0,0.0,3.88,1.34,0.0,JC,"Seminole State College of Florida (Sanford, FL)",10
2005,10,,295,5,Y,"$160,000",Steve Garrison (minors),LHP,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,HS,"The Hun School of Princeton (Princeton, NJ)",10
2004,10,,286,5,Y,"$13,000",Steve Sollmann (minors),2B,,,,,,,,,,,,,4Yr,"University of Notre Dame (South Bend, IN)",10
2003,10,,279,2,Y,"$62,500",Tyler Morrison (minors),RHP,,,,,,,,,,,,,HS,"Glendora HS (Glendora, CA)",10
2002,10,,289,7,Y,,Jeremy Frost (minors),C,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",10
2001,10,,298,12,Y,,Greg Moreira (minors),RHP,,,,,,,,,,,,,HS,"Lake Brantley HS (Altamonte Springs, FL)",10
2000,10,,291,11,Y,,Brian Nielsen (minors),LHP,,,,,,,,,,,,,HS,"Seminole HS (Sanford, FL)",10
1999,10,,304,10,Y,,Ben Hendrickson (minors),RHP,-1.1,14.0,19.0,0.0,0.105,0.255,14.0,1.0,10.0,7.41,1.85,0.0,HS,"Thomas Jefferson HS (Bloomington, MN)",10
1998,10,,296,13,Y,,James Johnson (minors),LHP,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",10
1997,10,,307,13,Y,,Chris Patton (minors),SS,,,,,,,,,,,,,HS,"McClintock HS (Tempe, AZ)",10
1996,10,,283,8,Y,,Josh Klimek (minors),SS,,,,,,,,,,,,,4Yr,"University of Illinois at Urbana-Champaign (Champaign, IL)",10
